ImageInstanceUID,width,height
1f1d14c3edca,2832,2320
b2c1f6501551,2802,2801
089bd77c8c10,2796,2711
3566e20a178e,2140,1760
b3d4f33ea91f,2539,3050
8e4c6528fcff,2523,2178
a4154723fc47,3032,2520
f74ba5dd0f35,2836,2336
3577ee4f26c4,2140,1760
f5428f049a02,2918,2266
696dd2b20ebc,2832,2320
e8e902f1b426,3050,2424
8d003476a0b9,2836,2336
315967232685,2846,2330
ef7d4d77a524,3056,2544
76bb17698bfa,4256,3488
d7bd07106cd1,4248,3480
b61f3493c551,2796,2711
b7fcb9db9d69,2836,2336
04bfc50a592b,2926,2309
25d509aec102,4256,3488
238208eb51b4,2846,2330
85e9126deab4,4256,3488
9304a960bfcf,2992,2801
6656a202d5e9,3050,2539
4ffc2689420f,2992,2991
b85eb21acdd7,3056,2544
267feb0db182,4240,3480
ee33ec236561,4248,3480
76d45ddd80d8,2840,2536
b287167d9c72,4240,3480
31f599eed7d4,3249,2689
d711aaf80ece,3032,2436
f4076663653f,2832,2320
1a5b81d8f067,4256,3488
b7eb26ddf5a3,3032,3032
390ce1f029e7,2798,2793
acca96bd8543,2012,2012
ca8ecb88abcf,3408,2522
62235a2912fe,2836,2336
23cbb38b6a8b,2836,2336
82d68e44143f,2832,2320
2db8cefa1c69,4256,3488
b6cd2b51fdbb,2652,2292
250e141ba53a,4240,3480
6ae7f30df43f,2992,2991
bdb66fe06369,3408,2800
7c87232477d9,4256,3488
2fd784cf972d,4248,3480
7b64f13eadcd,2832,2320
4691e42f9447,2836,2336
2b89836e651a,2992,2801
bc0564a2a89b,2836,2336
8ec92e65cd35,3032,2520
cfecc1391cac,3048,2536
fec0f573e821,1387,1140
32db31429adc,3048,2536
141d909aeeec,4240,3480
4f39b14d1bc2,3408,3320
5ef8fda13991,2798,2801
d287c6d8d984,2880,2400
23311f777947,2836,2336
2d9270f6aa14,2991,2954
5557550c918d,2880,2540
7072c0a0fc8e,2978,2977
b09305903d46,1387,1140
2af4fdd6b125,2846,2330
137dd4fedd7f,4240,3480
c73e3e0a98dc,2678,2960
743d32c78e2f,3004,3052
75f207c4945d,3165,2800
a5ebe374bf5f,2832,2320
09cf9767a7bf,2836,2336
0b9ceba31ef2,4240,3480
4407005b8627,2832,2320
339898ec49b3,3221,2800
af6e597c23c4,4891,4020
61e834204727,2836,2336
168dd478cd66,4240,3480
67b1b1cc7551,2836,2336
4b4f8dbaa9ae,2832,2320
66547689da3f,2836,2336
4f84c6747e86,3408,2800
54155a058e38,3032,2520
0729e35c1829,3032,2520
3251819ccfaa,4248,3480
fd307ea3d74b,2726,2417
65761e66de9f,2783,2330
df9f31db0683,2992,2991
6534a837497d,3056,2544
bcb1d52e4eab,3408,2800
1982d1c817bf,3408,2800
404d6bc85544,3006,3006
64378532251b,3027,2516
5f9d4c174eb0,4240,3480
672aed2a462b,3012,3052
5ad1df47efad,4240,3480
6a65015db6d9,3050,2302
ca37059c690b,2836,2336
d93b214337b2,3056,2544
98251234bce9,2836,2336
dfd9078a4c6d,2400,2812
74ccb87f76a1,2802,2801
22369e7ae501,3056,2544
395e9f2c003d,4240,3480
dee4386e2a5b,2835,2538
fbc362185c6e,3032,2436
07dadb4e8cb6,2835,2538
4cf41c062d0c,3028,2282
16329e63780b,3000,3000
4c951c9bf926,3056,2544
00a129830f4e,2836,2336
218bcf950372,4240,3480
12b7ba1557a4,2832,2320
7c5ea470acdb,2836,2336
c5ebaf0ae1ea,3050,2539
e6cc65d9de1d,4240,3480
45ff2dfff073,2796,2336
a7c8151bb532,2827,2414
99184002f904,2836,2336
19d190bdb8fc,3056,2544
ce0b9e47976b,3408,3131
c7b23395d254,3032,2436
657cadad1932,3408,2779
309bf31ca42f,3012,3052
ab54605f795a,3032,2520
c338662fdbf2,2653,2292
148e64c35cca,4256,3488
9a5dbdb219af,3050,2539
eccaf6f1363c,4256,3488
d22fc49476cd,2872,2416
c07a4e3f05b1,3408,3320
06a48d5926c9,2836,2336
e97d5aac1196,2832,2320
5e5e0e2cb5f8,2140,1760
ce281e078ec6,2802,2801
b59d33bfed06,2759,2536
0d8880eafa68,2908,2876
ba57c39bc15d,4240,3480
22fe2957bf1c,4240,3480
c1c59cc300f9,1719,1920
a1953d74acb5,1387,1140
2ad5782e69a0,4248,3480
c856df093501,3032,2436
4e0594bdf6db,4256,3488
8fa1a6190f02,2799,2536
8116db865b1b,4248,3480
130471fdc458,2832,2320
90b69e8772e3,4248,3480
a5b12ea05ca9,3050,2539
67ea53f37acf,3032,2317
2bc9a5dcd549,2802,2801
abf01b4d1a7f,3056,2544
09b37f2317ca,4280,3520
9bc4d429d4e8,4240,3480
fe139a50727d,4248,3480
a613a3d1b65d,3032,2520
b5c1fce0d97e,2979,2882
ae875b5c1183,4256,3488
b357652d690b,2832,2320
8e61417538a3,3032,3032
a74d957a5dd3,4240,3480
5a7185c0a991,3408,2800
44e79d625228,2836,2336
77df51dd6011,1542,1660
ba91ca301cc2,2726,2539
de8583c07c80,3050,2539
8600e434d5f4,3056,2544
355991eaf97f,3032,2520
35e809b03440,2830,2330
c8db995dc545,2924,3028
9428ac73e507,3052,3052
bad16fab66e2,4256,3488
759b6afea372,2836,2336
00e37a390f0f,3056,2544
76264298dfc8,2604,2336
78108839e24b,2832,2320
082d3af6ecc0,1816,2778
e04475d83cc4,4248,3480
31982947798b,2832,2320
e5321c43236c,2840,2874
1c0d8460a527,2846,2330
93eca9269f97,4248,3480
2f21be53ee88,4248,3480
20c4ea1cc82c,4240,3480
923cd3a3f444,2846,2330
cef058291a3e,2836,2336
05801635f7db,3032,2520
17d9648d4755,2836,2336
8671f7920c4f,4256,3488
d1286290a3e3,2836,2336
9a5617c34ef4,4248,3480
d213cf9b4869,2832,2320
967482047b0c,2014,2124
a511eb6f070e,2140,1760
68c7b2a6fd54,4240,3480
c38ec9e0f7a2,2802,2801
66df9cea79fd,3050,2539
e9c099d7fe7b,2428,2038
dedee227b323,3050,2539
3990faf57c45,4240,3480
479739d8c10d,2056,1715
9764ac3311c6,4256,3488
6a68df986523,2846,2330
833c4deedea0,4240,3480
9e9ae49e07c3,4240,3480
0cdfd3a820cb,3056,2544
f05302f48c86,4248,3480
6b09faf8025c,3050,2388
d8e311373f9f,4248,3480
84dc9fd9a9d9,2906,2954
4c2714edd8b2,3032,2520
8fdfbc406155,3408,2800
38e710e131ef,4240,3480
7d897fd639e6,3056,2544
58d11abecb64,3060,2548
93adea56f466,3052,3052
fa9ccef257cf,2650,2925
7f5bf976d86c,1387,1140
00c1515729a8,3050,2539
f64a656b5b94,4240,3480
b78d21410f4e,2832,2320
43315bd4ed4d,4248,3480
a6e715a47642,4256,3488
e8acb84b31d9,2836,2336
0c5302698d64,2964,3044
bd40b2e9ca96,3408,2800
2405f92dba05,3032,2436
21acb15b9ee4,4240,3480
fc3389119c38,2992,2991
53c7f73707b7,4248,3480
5daea5db8804,3408,2800
5df652c28a0a,2544,3056
92d27a1b8959,4256,3488
3c7dd8838f5b,4256,3488
c748bd5f0801,3408,2800
e1a154e893ee,2972,3185
b485fd7ad826,4256,3488
3922e7ba8993,4240,3480
4b89e049fd7b,2985,2692
9f1638565532,3408,2800
64f9bb437b54,4256,3488
17eaa61e67ac,2880,2540
c2c02333e537,3050,2208
5c61750f5576,2840,2874
243f2b54cfd6,4240,3480
5d395c326622,4240,3480
0ac7cf154967,4256,3488
db9f538fa315,3032,2520
267f44ef1151,4300,3494
1a1ba7e152ac,4240,3480
edfdcc5fc9a7,3032,2436
33f7d4df8a6a,2832,2320
9c54d746d207,3056,2544
f78d724cd9af,2840,2874
4b8f99cecd6b,4248,3480
3f1c22fc4852,3032,2436
09c38e11a8b2,3408,2935
78298f509c7b,2984,2969
99e8d942f5b8,3480,4240
cfa01d43e0b2,2802,2801
57c59f4d7d3e,3056,2544
e64a3003925c,3050,2539
c2072f9eaca3,2832,2320
603ffc1653fd,3408,2800
fc612cef0a2b,2140,1760
1933d1afe1d5,4240,3480
c047b07e9259,4256,3488
5326c1a943c2,3050,2539
cbafcc5bec67,2836,2336
9aa6996f529e,2832,2320
8f2ff228baef,2800,2874
384befafa4d2,2338,2080
69375ca1d84b,2846,2330
19fe0e60de1e,2836,2336
8477d4f5f28e,4248,3480
8a1656fc551a,3032,2436
563f8a6c25fb,2677,2610
979ff6fd60d4,4256,3488
907d3c9c0f80,2836,2336
64edcb7171b6,2992,2991
792604c4e33e,2840,2874
eab8dd7373b1,3408,2800
3cfb0ca1d73d,4240,3480
3d21f78391c8,3052,3052
757ebf7db4b1,2308,2655
396d618ed171,3408,3320
dba736a15103,4248,3480
a61ef3082c98,2262,2312
066fa5edf346,3056,2544
95bf5f4f6153,2840,2874
709d6696892a,2846,2330
0846041c1efd,3032,3032
023b985092de,2726,2446
85628cbe2cff,2836,2336
eb453bda08ad,2836,2336
2fc613ae8cd2,2836,2336
ed239335dbbd,3028,3012
25400558ba1e,2836,2336
23b19483fc4d,2990,2701
c331d370cee4,4248,3480
cb1e65b865bc,3032,3032
fb67948ac1f1,2836,2336
5eb876ee69b1,3050,2539
422220ffba3a,3032,2520
78383a97e9b8,3032,2520
c76aafa94feb,3006,3006
0823ab3600b6,2990,2967
b439e41975f1,2832,2320
ae69378d7075,3056,2544
c6518cc021fa,3005,2744
bc364d0be47b,2836,2336
293dfd740406,2832,2320
e333d231d64a,2996,3124
8264e04044f7,1387,1140
25516b6f6f44,4248,3480
1e59a284b96b,4240,3480
90118b900db4,3032,2520
8bb20ca76aad,2836,2336
77d467297fe6,2836,2336
5d062f8686ff,3050,2539
df3d32c8df06,2880,2540
a373b3a084ea,4256,3488
7f6e5387f1da,4240,3480
615961751bc0,2836,2336
a19658675c6d,2832,2320
a618d316ce00,2836,2336
71bb8ce24380,4891,4020
be6fdd09230e,3032,2436
dcdc855f8484,2840,2874
d3ab6de09006,2996,2988
167ce338bc60,4256,3488
8555f2e32e4f,2836,2336
a2750d831985,2994,2993
66a513ecac8f,4248,3480
a535938eb950,2992,2801
4a49c6fab60b,3050,2539
888109901b29,4256,3488
1a28634909f8,3072,2560
6d6f7276dafe,2880,2540
5301dfecfce2,2140,1760
0b1232ca1217,2992,2991
df75373d0de0,2836,2336
82a63487db90,1387,1140
0124f624dacb,4240,3480
4fc2c59d28a1,1387,1140
e1d9aae185a7,4248,3480
629dcad5ff4a,4240,3480
804533e070aa,2878,2805
6e8868fb3d1b,2926,2781
142ec2f06025,4248,3480
5953aeec0d40,4256,3488
0660475631a9,2504,2163
42b95635cfaf,4256,3488
31699372f456,4256,3488
6728e11290af,2140,1760
620e3af99c50,4240,3480
94c300b17fb0,3050,2539
8029bfa40f02,4240,3480
f1c480efa141,3408,2800
da1fe5114419,2836,2336
608d574388ba,2140,1760
bb4464812bc3,2836,2336
ea2facb80e15,4891,4020
fdcea381ec38,2836,2336
25eb1bccd8ce,3056,2544
ed77e3dd29ea,2836,2336
cc80f91e686e,3052,3052
f80c6d2df74d,3056,2544
8d9892c5b5e7,3032,2436
19207b14690b,2952,2551
54dabacb80c3,4256,3488
0d08f110042b,3408,3320
7d3ba5b93a6c,4240,3480
d249f6b76d37,3050,2539
eb3be46c1a3b,4256,3488
f8ee23f1f772,2846,2330
7ad04f964fa8,4248,3480
b9176ad8599e,3056,2544
f14beb141ab0,2920,2539
38062b72ade6,3050,2539
5168865feb46,3408,2800
08cf0b5663bd,2880,2400
0635d8f989f1,3052,3052
56b0b5110844,2836,2336
d25f3ff4abfe,2660,2180
115dafa39d2a,3032,3032
3b0c96215b50,3408,2800
60817e016816,4248,3480
f631c9b15608,3056,2544
aadebc7de4f9,4248,3480
990216aa9f08,3408,2800
d64f150c2227,2735,2330
cd6dda2e41a4,2992,2991
d004cf7185e6,1387,1140
483055c5b1dd,2846,2330
e16d2a45229d,3032,2436
093e5e69a2af,2836,2336
653cc3df5c01,2681,2514
208129e06010,3056,2544
644c60497cf1,3480,4240
69c87a26bf46,2846,2330
e9e89d9b3a95,4240,3480
82c84d5079b7,2880,2540
df4f1240317e,2140,1760
0242367347b8,3032,3032
36c1215ea4cb,2832,2320
ebbee1cd7799,3056,2544
8a77f78902e0,4248,3480
ce59edbb28b4,3408,2800
80cbb8146744,4248,3480
1ea01196514a,3056,2544
54ff4b7c1651,3008,2536
bf38706c813b,4240,3480
bdf485c8b391,4256,3488
bd02dfbde27d,3056,2544
c6037359e2ce,4240,3480
1306eb815ce6,3056,2544
5f1d8b846c3a,2955,2974
12fd7e210fae,2428,2428
1a1a7f2d1de9,2836,2336
17d416792b4c,4240,3480
30afde330074,2299,1940
d3acddc972a0,3020,3052
d510e6e49ca7,4248,3488
f9672a3734f5,2836,2336
96214bc64449,3050,2539
311b7f98fd08,4240,3480
d824859c732d,3284,2681
8c7e4e176b77,3050,2539
f57c7203c250,2992,2801
c4dfcdff7d48,4256,3488
f36fff73055c,3408,2800
866e3622cb24,2140,1760
3976de768891,3056,3198
5b6f5159204f,2992,2801
12c435a26db5,3408,2800
acb3af026387,3028,3012
102e27cde152,2140,1760
f610482754e0,4256,3488
1567909b87d1,4256,3488
b63cb08f163b,2450,2170
7dbf5ada5b7b,2836,2336
8a3c5c1c6fed,2836,2336
3f4c3756eccf,3056,2544
ee5e6e4a7c3c,4240,3480
6f3d0dbe125a,2836,2336
20afe4c0669f,3004,3052
b25deae7a11a,2836,2336
e545e07a7a06,4248,3480
d78a5e749b78,4240,3480
38ab5750fb0f,3056,2544
16cfb722f2c3,2846,2330
a0eab82cc525,3056,2544
65cc904992df,3048,2536
31d40712a358,2832,2320
d668e03169fb,2616,2330
746cbd139bba,2880,2400
22281025b784,3408,2768
05d9bb69dbb2,3032,2436
44d5c5edbfc8,2832,2320
cffa8feeaa70,3056,2544
c3b793e286a4,2992,2801
f9afc92ac7e1,2140,1760
0f772da67097,2836,2336
7b7b282374f2,4256,3488
94c14ab04442,2320,2828
617d605ce432,3048,2536
98e895293a8c,4240,3480
bcc0722cdd33,2940,2659
faae22ec95ed,3032,2436
e32e6427aee7,2836,2336
e3e2f20e0264,3480,4240
8b89d443f038,1387,1140
685ec8f1aa86,2836,2336
1804c4f0da52,3032,3032
bf3e8bd12c78,3408,3320
09c909226d35,4891,4020
939862cb5fa4,4256,3488
566228fcdc9e,3056,2544
aa1210840879,2884,2539
ba994c64f085,2992,2801
7253921f7599,3408,2800
7bdc24bf4984,2992,2991
db2e41ee691c,3408,2800
1ce01f7fdb1c,1387,1140
e366fa659c3a,2798,2801
f9c45ad6c3ab,2988,2988
0c06f6f96a5a,3408,2800
2956ded61ed6,2832,2320
f950874f53f1,4891,4020
56ff7c4e1f41,4240,3480
2ac1789f2aec,2846,2330
2b73d6e95825,4256,3488
5d20ec8ff263,2836,2336
2ebb1245bd58,4240,3480
a708f14bde9b,2846,2330
03a1614f51e7,2872,2416
9fe6a60764df,3056,2544
7da23a5ccafa,3050,2539
13b58897c586,2802,2801
1f89c98d76fd,1387,1140
2f12dbb2caf2,2836,2336
4b2e0cf17d8d,2836,2336
ae208be9862d,2012,2012
6dfaf2639dcb,2832,2320
04a0b90d7875,3032,2520
d5c17a1b24bd,2786,2958
030897965e6c,4248,3480
b86bb52a7263,2982,2950
746109e7ea0d,2832,2320
041e01732a79,2660,2180
fda9216898b1,4240,3480
c25cb2b70419,4248,3480
f476a80e622d,2549,1934
8fb8e619bf44,2836,2336
915134eb4f36,2992,2991
ca05ff950675,4240,3480
3fadf4b48db3,3052,3052
18f38a3c9603,2996,2988
bab41154fe6f,3032,3032
c4fa3a69fae0,2846,2330
808c6d6f6aba,3032,3032
8b8b1f95422d,3408,2800
e424044b1d3d,2872,2416
70a7e221ebf5,2802,2797
7064823e0cf2,2836,2336
84d7ae4029ea,3050,2539
86a50cee56e0,3000,2991
af2483e31bc1,2836,2336
7b5b5f6bcda4,4240,3480
fa4b350599db,2836,2336
353d5dbe2de0,2350,2560
8473467dea2f,4248,3480
46cf2d33c99a,2136,1541
d14e97468459,3050,2539
6ad1a5c3e2de,3056,2544
29a62f1d3a51,1387,1140
1dc7459cb081,2804,2858
abb96ea8a826,3480,4240
c9132d004fb0,2428,2072
0c2d323a04bf,2836,2336
c94baa9aacf2,2880,2540
08048f170c29,2832,2320
815c1f50a9f9,2802,2801
8c19d383f567,4240,3480
a818e98c3f90,3056,2544
8b37ca7541a6,2836,2336
562962571ea3,2880,2540
35f3e874a4d5,3050,2539
3302ff0f13b5,2802,2801
c931296826c2,2828,2320
fe7fd0793fb3,2832,2320
ced0475f445a,3052,3052
8b2cf9761012,1387,1140
4e3cc33ab9c3,1387,1140
3be2137ceea5,2836,2336
8d172794061c,3050,2539
4e0ff8b88667,3032,2436
7b0d8d2e8a45,3408,2800
90d6ee54e019,4240,3480
9716d3f70842,2643,2946
24ebd6160feb,2909,2287
96324b46bc4c,4256,3488
6981cea218db,2652,2336
3892dd928d72,2836,2336
2b1242514f50,2826,2985
0e7027655230,2802,2805
7dcf6521261f,4240,3480
4dcb2faf3dbb,2872,2416
a1fa5f79671d,2804,2858
6366191bfe49,3040,2536
93a881fb3292,2140,1760
74bbd4c284d7,2468,2117
05ccf13c1980,3032,3032
6660efe110ef,2832,2320
f949cb1a7430,2832,2320
056df0ed9048,2972,2979
204b76fa911b,2140,1760
d664645b5052,4248,3480
94825b693577,3048,2536
3d963eeddaf7,3050,2194
f006f6d44a9c,3056,2544
d175da4e3357,2832,2320
19f96cb8225e,4240,3480
eb5282ff3153,2539,3050
7a859438ba13,4248,3480
1e9fe71f89bf,4248,3480
6967d87c4eb6,4256,3488
b7cb40ae7704,3056,2544
e830ffb5a568,2846,2330
b6644d984e8e,4256,3488
7bc910d02031,2836,2336
6f749e2783e1,3408,2800
b2afb15942e3,2836,2336
c29a784211e5,3032,2520
7df881fef70d,3056,2544
13131b0c3db4,2836,2336
36935dd80ace,4256,3488
f4711a5828f7,4256,3488
95be342e48de,2872,2416
4039de3f81c8,3052,2996
80d9d15d39ac,3032,3032
322505bea742,2832,2320
00e3a7e91a34,2140,1760
030729b6b204,3408,2800
1e1a624d65a6,2905,3000
13b8f1e69481,4256,3488
92bcb7f3b9f0,4240,3480
f4821bf6a247,2998,2219
ab4ea96e3ac6,2836,2336
129a15123634,2140,1760
4ac3ee3e850b,3056,2544
3f9b1542800e,2983,2949
0ad09f62fea8,2866,2801
b37a7290d957,3072,2560
14b5b8104a38,2836,2336
3f21eb32736b,2832,2320
dee1f922c02a,4248,3480
49deddab9255,3408,2800
8274fcf54561,2228,2330
ac5006047f9b,3552,3494
545fb830023d,3408,2800
13d85fa31653,2846,2330
458d3c84b5d4,3032,2520
17f9fe06e00e,2836,2336
c814bd58330c,4248,3480
a118217749bb,3056,2544
479df4fbe9b3,4256,3488
b8f49f7710a7,3056,2544
cdd9e3aaf45a,2140,1760
d8802f7de108,2992,2991
caa6cd6c458b,3408,2800
275ca4ed9c8a,4240,3480
0d4d6acc9ed3,2140,1760
89a1a748ea89,2840,2874
3c95977cdf30,4891,4020
d93b8a8335cf,2836,2336
6842040e66c9,2880,2540
e0eddccff7d7,4248,3480
bdf127e8c7ed,3050,2539
b499fac56372,2836,2336
73d421bdd99d,3408,2800
bf777c3eda76,2978,2805
6fc76ce08872,2798,2735
65824d1084c3,2597,2028
d0c92c3d9446,3050,2539
299ca999e917,3032,2520
c41faeef254c,2872,2416
cd2d1e229ace,3408,2800
a5efe4c77d96,4248,3480
de94a43e947f,2880,2540
cc7023fca3c2,4248,3480
1e2478058c15,4248,3480
83600d321b17,4240,3480
719f3b26689f,2498,1968
90e192f887df,1387,1140
29e17eb29c38,2156,2468
219c5c0ceb96,4256,3488
8cf4d311fd34,2660,2180
64f5b678b388,2836,2336
9b869ba312d1,2836,2336
42837793df83,2836,2336
f3dd0489e1a7,3052,3052
21604e0ddc35,2780,2362
7f9ebbdae8b4,3050,2539
0120c5c1352b,2836,2336
1ac5ebc38ca6,1237,1168
982d490479ca,2836,2336
ba8aea1353b3,2802,2801
53d8f531e0a1,3032,2520
29e03a090c2a,2907,3055
ff01229b525c,2836,2336
5be5463a7891,4248,3480
1de2c4948019,4240,3480
3e20d421e7f6,3408,2800
3b95973fa9d7,3048,2536
07d26e1998f3,2836,2336
cb2ef4909f2b,2332,2428
9eff5c508036,3056,2544
547698257647,2012,2012
7fd3883d944d,3050,2539
d39fcb354f20,3032,2482
05c34e480f64,2836,2336
50408dc942d6,4248,3480
56c506249be2,3032,3032
055fc441c5e4,2840,2874
c33a73b43dea,4248,3480
8e40fc497165,2802,2801
a2e7b1ea78a0,4240,3480
927f5e9140fc,2992,2991
a3e473d88466,3056,2544
0896c046c581,3050,2539
13ff01cf36f8,3032,2520
22cacf0ecfa0,1387,1140
adb5a8631ace,3056,2544
90d3329608a1,3050,2539
42a27e1fa3fa,2832,2320
c46f10867c23,4256,3488
fa33ca708967,3050,2539
3959ceb9bbce,4248,3480
2df3f5e80d5b,3048,2536
fc096d59a676,4248,3480
23c05cf9e8e0,4256,3488
8ef3c27291a4,2992,2801
84d53c9ac288,2994,2948
342fc7ca46ed,3032,3032
203b08d8bdc0,2880,2540
2a8d9af039bd,2832,2320
4b2878eb6f70,2836,2336
2eea37aec116,2840,2762
34f30a40ddc4,3052,3052
b156a40b0ace,2808,2627
e8d4f22b4706,3056,2544
44bdc8377b36,2140,1760
24bf48338950,2836,2336
355d624723cf,4248,3480
107ab0822b8d,2140,1760
84135cf828e7,3480,4240
67aecc8a3015,3048,2536
8b21c22d7503,4248,3480
4d34d6994a24,2836,2336
4afdc30fbb41,2836,2336
11ce8c7f7ccf,3408,2800
d342f75ccb55,2832,2320
f774a9c27944,2836,2336
dab4822590b8,3056,2544
4e30d63e57de,4240,3480
26979950fcc9,3056,2544
b6487d2d56d3,2832,2320
b00bd5d88c87,2832,2320
06f6423be3f9,3032,3032
615950e322f0,2872,2416
30b18db28900,3032,3032
6107ccde78c7,4256,3488
d006270d0fd0,4248,3480
dc5b7d2810ab,3001,2155
6de5c45505ce,2140,1760
a6836ce976a5,2832,2320
d220b3a6c538,4240,3480
d314b386bfb3,4256,3488
321c93d6503f,4240,3480
ded9cb5e9ddd,2836,2336
39d52f244db3,2832,2320
a10ebe4a5522,1270,1280
9db8a85a79c7,2979,2516
c69eb2083f50,3032,2436
4cf91b44af5b,4248,3480
f3bf9f54c610,4240,3480
95a90280bfeb,2733,2280
69522a81a9b6,2630,2446
2881f01cf3f1,1387,1140
578c73ebd02a,4256,3488
4b310bbd3cb1,2846,2330
57faddfc733e,3056,2544
6d36ffbc7864,3052,3052
c04124bd92d8,3032,2520
b69412006842,2846,2330
7aa6a8f834d8,3032,2436
e22bfdc7ade7,4891,4020
729eca7b4c1c,3050,2539
4df6cc0a6472,3408,2800
04aac8fba348,3012,3052
08d165dbcbde,3408,2800
dd884073735f,2802,2801
a1b228f183e6,3408,2800
d85dfac211f4,4256,3488
909bac354969,3079,2392
6a00337d651e,2904,2894
d7d3e4f7c2a1,3056,2544
01e604f3bb53,3050,2539
5e2314581f5d,3052,3052
19688420ee92,2992,2801
